event_id,cycle_id,cycle_start_year,event_type,event_date,event_time_obs,date,normalized_price,cum_return
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,-60,2000-10-04,1.0070789640077904,0.0070789640077904
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,-59,2000-10-05,1.0081967669786154,0.008196766978615377
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,-58,2000-10-06,1.0033531815087577,0.003353181508757741
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,-57,2000-10-09,1.006333875729099,0.006333875729098937
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,-56,2000-10-10,1.0149031299961306,0.014903129996130637
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,-55,2000-10-11,1.0078241659883402,0.007824165988340237
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,-54,2000-10-12,1.0298062599922615,0.029806259992261497
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,-53,2000-10-13,1.0149031299961306,0.014903129996130637
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,-52,2000-10-16,1.0115499484873731,0.011549948487373118
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,-51,2000-10-17,1.0100596582281316,0.010059658228131596
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,-50,2000-10-18,1.0070789640077904,0.0070789640077904
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,-49,2000-10-19,1.006333875729099,0.006333875729098937
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,-48,2000-10-20,1.0104322592184065,0.010432259218406514
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,-47,2000-10-23,1.006333875729099,0.006333875729098937
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,-46,2000-10-24,1.006333875729099,0.006333875729098937
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,-45,2000-10-25,0.9918033467232432,-0.008196653276756782
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,-44,2000-10-26,0.9869597612533856,-0.013040238746614419
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,-43,2000-10-27,0.9850968700038693,-0.014903129996130748
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,-42,2000-10-30,0.9847242690135943,-0.015275730986405667
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,-41,2000-10-31,0.9869597612533856,-0.013040238746614419
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,-40,2000-11-01,0.9832339787543529,-0.016766021245647078
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,-39,2000-11-02,0.9850968700038693,-0.014903129996130748
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,-38,2000-11-03,0.9858420719844192,-0.0141579280155808
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,-37,2000-11-06,0.9854694709941443,-0.014530529005855719
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,-36,2000-11-07,0.9847242690135943,-0.015275730986405667
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,-35,2000-11-08,0.9873323622436606,-0.01266763775633939
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,-34,2000-11-09,0.9903129427621433,-0.009687057237856678
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,-33,2000-11-10,0.9854694709941443,-0.014530529005855719
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,-32,2000-11-13,0.9847242690135943,-0.015275730986405667
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,-31,2000-11-14,0.9869597612533856,-0.013040238746614419
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,-30,2000-11-15,0.9877049632339355,-0.012295036766064471
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,-29,2000-11-16,0.9903129427621433,-0.009687057237856678
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,-28,2000-11-17,0.9899404554737269,-0.010059544526273112
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,-27,2000-11-20,0.9921758340116597,-0.007824165988340348
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,-26,2000-11-21,0.9899404554737269,-0.010059544526273112
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,-25,2000-11-22,0.9921758340116597,-0.007824165988340348
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,-24,2000-11-27,1.006333875729099,0.006333875729098937
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,-23,2000-11-28,1.005216072758274,0.00521607275827396
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,-22,2000-11-29,0.9925484350019347,-0.007451564998065319
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,-21,2000-11-30,1.006333875729099,0.006333875729098937
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,-20,2000-12-01,1.001117802970825,0.001117802970824977
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,-19,2000-12-04,1.0085693679688903,0.008569367968890296
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,-18,2000-12-05,1.0074515649980653,0.007451564998065319
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,-17,2000-12-06,1.021982094003921,0.021982094003921038
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,-16,2000-12-07,1.017883824216472,0.017883824216472055
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,-15,2000-12-08,1.0141580417174392,0.014158041717439174
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,-14,2000-12-11,1.0067064767193739,0.006706476719373855
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,-13,2000-12-12,1.0070789640077904,0.0070789640077904
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,-12,2000-12-13,1.0007452019805498,0.0007452019805498367
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,-11,2000-12-14,1.0022354922397914,0.002235492239791359
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,-10,2000-12-15,1.0074515649980653,0.007451564998065319
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,-9,2000-12-18,1.0048435854698576,0.004843585469857636
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,-8,2000-12-19,1.0048435854698576,0.004843585469857636
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,-7,2000-12-20,1.0152757309864058,0.015275730986405778
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,-6,2000-12-21,1.0197467154659883,0.019746715465988274
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,-5,2000-12-22,1.0197467154659883,0.019746715465988274
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,-4,2000-12-26,1.0212370057252296,0.021237005725229574
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,-3,2000-12-27,1.0253353892145374,0.025335389214537374
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,-2,2000-12-28,1.012295150467923,0.012295150467922955
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,-1,2000-12-29,1.0134128397368893,0.013412839736889337
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,0,2001-01-02,1.0,0.0
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,1,2001-01-03,0.9985097097407586,-0.0014902902592414113
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,2,2001-01-04,0.9959016165106923,-0.004098383489307689
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,3,2001-01-05,0.9985097097407586,-0.0014902902592414113
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,4,2001-01-08,0.9985097097407586,-0.0014902902592414113
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,5,2001-01-09,0.9966468184912423,-0.003353181508757741
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,6,2001-01-10,0.9862146729746942,-0.013785327025305771
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,7,2001-01-11,0.983606579744628,-0.01639342025537205
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,8,2001-01-12,0.9832339787543529,-0.016766021245647078
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,9,2001-01-16,0.9809984865145617,-0.019001513485438326
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,10,2001-01-17,0.9806259992261451,-0.01937400077385487
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,11,2001-01-18,0.9843517817251778,-0.015648218274822212
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,12,2001-01-19,0.9847242690135943,-0.015275730986405667
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,13,2001-01-22,0.9925484350019347,-0.007451564998065319
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,14,2001-01-23,0.9914307457329682,-0.008569254267031812
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,15,2001-01-24,0.9847242690135943,-0.015275730986405667
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,16,2001-01-25,0.9854694709941443,-0.014530529005855719
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,17,2001-01-26,0.9791355952650452,-0.020864404734954767
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,18,2001-01-29,0.9791355952650452,-0.020864404734954767
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,19,2001-01-30,0.9891952534931769,-0.01080474650682306
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,20,2001-01-31,0.9895678544834519,-0.010432145516548141
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,21,2001-02-01,1.000372600990275,0.00037260099027491833
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,22,2001-02-02,0.995156528232001,-0.004843471767999041
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,23,2001-02-05,0.9880775642242106,-0.011922435775789442
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,24,2001-02-06,0.9809984865145617,-0.019001513485438326
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,25,2001-02-07,0.9791355952650452,-0.020864404734954767
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,26,2001-02-08,0.9690760507387721,-0.03092394926122788
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,27,2001-02-09,0.9683308487582222,-0.031669151241777826
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,28,2001-02-12,0.9713115429785635,-0.02868845702143652
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,29,2001-02-13,0.9698211390174636,-0.030178860982536415
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,30,2001-02-14,0.9664679575087058,-0.033532042491294156
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,31,2001-02-15,0.9504471382436087,-0.04955286175639129
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,32,2001-02-16,0.9619970867309817,-0.03800291326901828
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,33,2001-02-20,0.9541729207426414,-0.04582707925735863
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,34,2001-02-21,0.9619970867309817,-0.03800291326901828
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,35,2001-02-22,0.9631147759999481,-0.0368852240000519
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,36,2001-02-23,0.9720566312572549,-0.027943368742745056
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,37,2001-02-26,0.9903129427621433,-0.009687057237856678
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,38,2001-02-27,0.9962742175009673,-0.0037257824990326593
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,39,2001-02-28,0.994038725261176,-0.005961274738824018
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,40,2001-03-01,0.9880775642242106,-0.011922435775789442
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,41,2001-03-02,0.9765276157368376,-0.02347238426316245
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,42,2001-03-05,0.9780179059960789,-0.02198209400392115
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,43,2001-03-06,0.9683308487582222,-0.031669151241777826
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,44,2001-03-07,0.9739195225067713,-0.026080477493228726
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,45,2001-03-08,0.9888226525029019,-0.011177347497098089
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,46,2001-03-09,1.0089418552573068,0.008941855257306841
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,47,2001-03-12,1.011922549477648,0.011922549477648037
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,48,2001-03-13,0.994038725261176,-0.005961274738824018
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,49,2001-03-14,0.9780179059960789,-0.02198209400392115
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,50,2001-03-15,0.9687034497484972,-0.0312965502515028
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,51,2001-03-16,0.9616244857407068,-0.0383755142592932
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,52,2001-03-19,0.9679582477679473,-0.032041752232052745
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,53,2001-03-20,0.9705663409980135,-0.029433659001986467
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,54,2001-03-21,0.9757824137562876,-0.024217586243712397
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,55,2001-03-22,0.9728018332378048,-0.02719816676219522
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,56,2001-03-23,0.9742921234970462,-0.025707876502953808
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,57,2001-03-26,0.9757824137562876,-0.024217586243712397
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,58,2001-03-27,0.9724292322475299,-0.027570767752470138
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,59,2001-03-28,0.9675857604795308,-0.03241423952046918
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,60,2001-03-29,0.9642324652689146,-0.035767534731085404
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,61,2001-03-30,0.9608792837601569,-0.039120716239843145
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,62,2001-04-02,0.952310029493125,-0.04768997050687496
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,63,2001-04-03,0.9567809002708492,-0.043219099729150834
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,64,2001-04-04,0.9627421750096732,-0.037257824990326815
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,65,2001-04-05,0.9616244857407068,-0.0383755142592932
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,66,2001-04-06,0.9687034497484972,-0.0312965502515028
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,67,2001-04-09,0.9623695740193983,-0.037630425980601734
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,68,2001-04-10,0.9586437915203655,-0.041356208479634504
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,69,2001-04-11,0.963859977980498,-0.03614002201950195
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,70,2001-04-12,0.9690760507387721,-0.03092394926122788
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,71,2001-04-16,0.9809984865145617,-0.019001513485438326
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,72,2001-04-17,0.9728018332378048,-0.02719816676219522
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,73,2001-04-18,0.9735469215164962,-0.026453078483503756
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,74,2001-04-19,0.988450051512627,-0.011549948487373007
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,75,2001-04-20,0.9865871602631107,-0.013412839736889337
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,76,2001-04-23,0.9824888904756615,-0.01751110952433854
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,77,2001-04-24,0.9839791807349029,-0.01602081926509713
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,78,2001-04-25,0.9776453050058039,-0.022354694994196067
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,79,2001-04-26,0.9850968700038693,-0.014903129996130748
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,80,2001-04-27,0.9832339787543529,-0.016766021245647078
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,81,2001-04-30,0.983606579744628,-0.01639342025537205
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,82,2001-05-01,0.9850968700038693,-0.014903129996130748
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,83,2001-05-02,0.9888226525029019,-0.011177347497098089
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,84,2001-05-03,0.9921758340116597,-0.007824165988340348
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,85,2001-05-04,0.9914307457329682,-0.008569254267031812
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,86,2001-05-07,0.9914307457329682,-0.008569254267031812
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,87,2001-05-08,0.9877049632339355,-0.012295036766064471
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,88,2001-05-09,1.005961274738824,0.005961274738824018
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,89,2001-05-10,1.0026080932300663,0.0026080932300662774
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,90,2001-05-11,0.9981371087504837,-0.0018628912495163297
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,91,2001-05-14,0.9996273990097251,-0.00037260099027491833
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,92,2001-05-15,0.9988823107310336,-0.001117689268966382
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,93,2001-05-16,1.0134128397368893,0.013412839736889337
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,94,2001-05-17,1.0193741144757134,0.019374114475713355
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,95,2001-05-18,1.070789867481621,0.07078986748162097
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,96,2001-05-21,1.0633383024835557,0.06333830248355565
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,97,2001-05-22,1.0622206132145893,0.06222061321458927
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,98,2001-05-23,1.0566319394660402,0.05663193946604017
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,99,2001-05-24,1.039865918220393,0.03986591822039309
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,100,2001-05-25,1.0353949337408104,0.035394933740810375
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,101,2001-05-29,1.0201192027544048,0.02011920275440482
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,102,2001-05-30,0.9899404554737269,-0.010059544526273112
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,103,2001-05-31,0.988450051512627,-0.011549948487373007
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,104,2001-06-01,0.9925484350019347,-0.007451564998065319
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,105,2001-06-04,0.9869597612533856,-0.013040238746614419
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,106,2001-06-05,0.9899404554737269,-0.010059544526273112
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,107,2001-06-06,0.9899404554737269,-0.010059544526273112
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,108,2001-06-07,0.9910581447426933,-0.00894185525730673
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,109,2001-06-08,1.0186289124951633,0.018628912495163297
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,110,2001-06-11,0.9981371087504837,-0.0018628912495163297
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,111,2001-06-12,1.0115499484873731,0.011549948487373118
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,112,2001-06-13,1.0134128397368893,0.013412839736889337
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,113,2001-06-14,1.0257078765029537,0.025707876502953697
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,114,2001-06-15,1.0104322592184065,0.010432259218406514
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,115,2001-06-18,1.0149031299961306,0.014903129996130637
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,116,2001-06-19,1.0186289124951633,0.018628912495163297
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,117,2001-06-20,1.0149031299961306,0.014903129996130637
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,118,2001-06-21,1.0156483319766807,0.015648331976680696
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,119,2001-06-22,1.0145305290058557,0.014530529005855719
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,120,2001-06-25,1.0197467154659883,0.019746715465988274
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,121,2001-06-26,1.02906117171357,0.029061171713570033
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,122,2001-06-27,1.0137854407271643,0.013785440727164255
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,123,2001-06-28,1.0033531815087577,0.003353181508757741
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,124,2001-06-29,1.0081967669786154,0.008196766978615377
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,125,2001-07-02,1.0037257824990327,0.0037257824990326593
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,126,2001-07-03,0.9970194194815173,-0.0029805805184827117
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,127,2001-07-05,0.9877049632339355,-0.012295036766064471
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,128,2001-07-06,0.9906855437524184,-0.009314456247581648
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,129,2001-07-09,0.9929210359922096,-0.0070789640077904
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,130,2001-07-10,0.9918033467232432,-0.008196653276756782
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,131,2001-07-11,0.9996273990097251,-0.00037260099027491833
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,132,2001-07-12,0.9932936369824845,-0.006706363017515482
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,133,2001-07-13,0.995156528232001,-0.004843471767999041
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,134,2001-07-16,0.994411326251451,-0.005588673748548989
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,135,2001-07-17,0.9988823107310336,-0.001117689268966382
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,136,2001-07-18,1.0074515649980653,0.007451564998065319
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,137,2001-07-19,1.0037257824990327,0.0037257824990326593
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,138,2001-07-20,1.005588673748549,0.0055886737485491
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,139,2001-07-23,1.0014902902592413,0.0014902902592413003
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,140,2001-07-24,1.0048435854698576,0.004843585469857636
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,141,2001-07-25,0.9973920204717922,-0.0026079795282077933
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,142,2001-07-26,0.9918033467232432,-0.008196653276756782
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,143,2001-07-27,0.9962742175009673,-0.0037257824990326593
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,144,2001-07-30,0.9858420719844192,-0.0141579280155808
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,145,2001-07-31,0.9918033467232432,-0.008196653276756782
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,146,2001-08-01,0.9962742175009673,-0.0037257824990326593
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,147,2001-08-02,0.9962742175009673,-0.0037257824990326593
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,148,2001-08-03,0.9981371087504837,-0.0018628912495163297
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,149,2001-08-06,0.995156528232001,-0.004843471767999041
EMERGENCY_2001-01-03,,2001,EMERGENCY_CUT,2001-01-03,150,2001-08-07,0.9955291292222759,-0.004470870777724123
